data_start_value,classid,instanceid,tradable,skin_type,market_name,market_hash_name,commodity,timestamp
8583,5433436983,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ CZ75-Auto | Tigris (Battle-Scarred),StatTrak™ CZ75-Auto | Tigris (Battle-Scarred),0,2023-07-25 08:09:58.294731
8584,520431877,480091399,1,StatTrak™ Restricted Pistol,StatTrak™ CZ75-Auto | Tigris (Factory New),StatTrak™ CZ75-Auto | Tigris (Factory New),0,2023-07-25 08:09:58.294731
8585,5433421717,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ CZ75-Auto | Tigris (Field-Tested),StatTrak™ CZ75-Auto | Tigris (Field-Tested),0,2023-07-25 08:09:58.294731
8586,5423279782,188530306,1,StatTrak™ Restricted Pistol,StatTrak™ CZ75-Auto | Tigris (Minimal Wear),StatTrak™ CZ75-Auto | Tigris (Minimal Wear),0,2023-07-25 08:09:58.294731
8587,520032156,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ CZ75-Auto | Tigris (Well-Worn),StatTrak™ CZ75-Auto | Tigris (Well-Worn),0,2023-07-25 08:09:58.294731
8588,350632941,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ CZ75-Auto | Tread Plate (Factory New),StatTrak™ CZ75-Auto | Tread Plate (Factory New),0,2023-07-25 08:09:58.294731
8589,350636483,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ CZ75-Auto | Tread Plate (Field-Tested),StatTrak™ CZ75-Auto | Tread Plate (Field-Tested),0,2023-07-25 08:09:58.294731
8590,350651326,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ CZ75-Auto | Tread Plate (Minimal Wear),StatTrak™ CZ75-Auto | Tread Plate (Minimal Wear),0,2023-07-25 08:09:58.294731
8591,4972785256,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ CZ75-Auto | Twist (Battle-Scarred),StatTrak™ CZ75-Auto | Twist (Battle-Scarred),0,2023-07-25 08:09:58.294731
8592,506866730,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ CZ75-Auto | Twist (Factory New),StatTrak™ CZ75-Auto | Twist (Factory New),0,2023-07-25 08:09:58.294731
8593,5408202884,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ CZ75-Auto | Twist (Field-Tested),StatTrak™ CZ75-Auto | Twist (Field-Tested),0,2023-07-25 08:09:58.294731
8594,508830583,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ CZ75-Auto | Twist (Minimal Wear),StatTrak™ CZ75-Auto | Twist (Minimal Wear),0,2023-07-25 08:09:58.294731
8595,506864948,188530398,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ CZ75-Auto | Twist (Well-Worn),StatTrak™ CZ75-Auto | Twist (Well-Worn),0,2023-07-25 08:09:58.294731
8596,5433562682,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ CZ75-Auto | Vendetta (Battle-Scarred),StatTrak™ CZ75-Auto | Vendetta (Battle-Scarred),0,2023-07-25 08:09:58.294731
8597,5430012618,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ CZ75-Auto | Vendetta (Factory New),StatTrak™ CZ75-Auto | Vendetta (Factory New),0,2023-07-25 08:09:58.294731
8598,5433538384,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ CZ75-Auto | Vendetta (Field-Tested),StatTrak™ CZ75-Auto | Vendetta (Field-Tested),0,2023-07-25 08:09:58.294731
8599,5433434394,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ CZ75-Auto | Vendetta (Minimal Wear),StatTrak™ CZ75-Auto | Vendetta (Minimal Wear),0,2023-07-25 08:09:58.294731
8600,5433618135,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ CZ75-Auto | Vendetta (Well-Worn),StatTrak™ CZ75-Auto | Vendetta (Well-Worn),0,2023-07-25 08:10:06.644292
8601,351052865,188530170,1,StatTrak™ Covert Pistol,StatTrak™ CZ75-Auto | Victoria (Battle-Scarred),StatTrak™ CZ75-Auto | Victoria (Battle-Scarred),0,2023-07-25 08:10:06.644292
8602,5320835088,902658099,1,StatTrak™ Covert Pistol,StatTrak™ CZ75-Auto | Victoria (Factory New),StatTrak™ CZ75-Auto | Victoria (Factory New),0,2023-07-25 08:10:06.644292
8603,351130375,188530170,1,StatTrak™ Covert Pistol,StatTrak™ CZ75-Auto | Victoria (Field-Tested),StatTrak™ CZ75-Auto | Victoria (Field-Tested),0,2023-07-25 08:10:06.644292
8604,5428698445,188530170,1,StatTrak™ Covert Pistol,StatTrak™ CZ75-Auto | Victoria (Minimal Wear),StatTrak™ CZ75-Auto | Victoria (Minimal Wear),0,2023-07-25 08:10:06.644292
8605,5047852119,188530170,1,StatTrak™ Covert Pistol,StatTrak™ CZ75-Auto | Victoria (Well-Worn),StatTrak™ CZ75-Auto | Victoria (Well-Worn),0,2023-07-25 08:10:06.644292
8606,2220978432,188530170,1,StatTrak™ Classified Pistol,StatTrak™ CZ75-Auto | Xiangliu (Battle-Scarred),StatTrak™ CZ75-Auto | Xiangliu (Battle-Scarred),0,2023-07-25 08:10:06.644292
8607,5433594577,188530170,1,StatTrak™ Classified Pistol,StatTrak™ CZ75-Auto | Xiangliu (Factory New),StatTrak™ CZ75-Auto | Xiangliu (Factory New),0,2023-07-25 08:10:06.644292
8608,5430547808,188530170,1,StatTrak™ Classified Pistol,StatTrak™ CZ75-Auto | Xiangliu (Field-Tested),StatTrak™ CZ75-Auto | Xiangliu (Field-Tested),0,2023-07-25 08:10:06.644292
8609,2220044347,188530170,1,StatTrak™ Classified Pistol,StatTrak™ CZ75-Auto | Xiangliu (Minimal Wear),StatTrak™ CZ75-Auto | Xiangliu (Minimal Wear),0,2023-07-25 08:10:06.644292
8610,2222955457,188530170,1,StatTrak™ Classified Pistol,StatTrak™ CZ75-Auto | Xiangliu (Well-Worn),StatTrak™ CZ75-Auto | Xiangliu (Well-Worn),0,2023-07-25 08:10:06.644292
8611,1013076247,188530170,1,StatTrak™ Classified Pistol,StatTrak™ CZ75-Auto | Yellow Jacket (Battle-Scarred),StatTrak™ CZ75-Auto | Yellow Jacket (Battle-Scarred),0,2023-07-25 08:10:06.644292
8612,1014785614,188530170,1,StatTrak™ Classified Pistol,StatTrak™ CZ75-Auto | Yellow Jacket (Factory New),StatTrak™ CZ75-Auto | Yellow Jacket (Factory New),0,2023-07-25 08:10:06.644292
8613,1011994698,902658099,1,StatTrak™ Classified Pistol,StatTrak™ CZ75-Auto | Yellow Jacket (Field-Tested),StatTrak™ CZ75-Auto | Yellow Jacket (Field-Tested),0,2023-07-25 08:10:06.644292
8614,5428046324,902658099,1,StatTrak™ Classified Pistol,StatTrak™ CZ75-Auto | Yellow Jacket (Minimal Wear),StatTrak™ CZ75-Auto | Yellow Jacket (Minimal Wear),0,2023-07-25 08:10:06.644292
8615,5433566468,188530170,1,StatTrak™ Classified Pistol,StatTrak™ CZ75-Auto | Yellow Jacket (Well-Worn),StatTrak™ CZ75-Auto | Yellow Jacket (Well-Worn),0,2023-07-25 08:10:06.644292
8616,5434869215,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Blue Ply (Battle-Scarred),StatTrak™ Desert Eagle | Blue Ply (Battle-Scarred),0,2023-07-25 08:10:06.644292
8617,5429136990,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Blue Ply (Factory New),StatTrak™ Desert Eagle | Blue Ply (Factory New),0,2023-07-25 08:10:06.644292
8618,5433418096,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Blue Ply (Field-Tested),StatTrak™ Desert Eagle | Blue Ply (Field-Tested),0,2023-07-25 08:10:06.644292
8619,5433651596,188531307,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Blue Ply (Minimal Wear),StatTrak™ Desert Eagle | Blue Ply (Minimal Wear),0,2023-07-25 08:10:06.644292
8620,5434782913,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Blue Ply (Well-Worn),StatTrak™ Desert Eagle | Blue Ply (Well-Worn),0,2023-07-25 08:10:06.644292
8621,5432576157,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Bronze Deco (Battle-Scarred),StatTrak™ Desert Eagle | Bronze Deco (Battle-Scarred),0,2023-07-25 08:10:06.644292
8622,5433420340,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Bronze Deco (Factory New),StatTrak™ Desert Eagle | Bronze Deco (Factory New),0,2023-07-25 08:10:06.644292
8623,5429422956,188530329,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Bronze Deco (Field-Tested),StatTrak™ Desert Eagle | Bronze Deco (Field-Tested),0,2023-07-25 08:10:06.644292
8624,4845997489,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Bronze Deco (Minimal Wear),StatTrak™ Desert Eagle | Bronze Deco (Minimal Wear),0,2023-07-25 08:10:06.644292
8625,5433490052,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Bronze Deco (Well-Worn),StatTrak™ Desert Eagle | Bronze Deco (Well-Worn),0,2023-07-25 08:10:06.644292
8626,491759685,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Cobalt Disruption (Factory New),StatTrak™ Desert Eagle | Cobalt Disruption (Factory New),0,2023-07-25 08:10:06.644292
8627,4872222795,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Cobalt Disruption (Field-Tested),StatTrak™ Desert Eagle | Cobalt Disruption (Field-Tested),0,2023-07-25 08:10:06.644292
8628,5424250598,188543700,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Cobalt Disruption (Minimal Wear),StatTrak™ Desert Eagle | Cobalt Disruption (Minimal Wear),0,2023-07-25 08:10:06.644292
8629,5433561139,188530170,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Code Red (Battle-Scarred),StatTrak™ Desert Eagle | Code Red (Battle-Scarred),0,2023-07-25 08:10:06.644292
8630,5236170499,902658099,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Code Red (Factory New),StatTrak™ Desert Eagle | Code Red (Factory New),0,2023-07-25 08:10:06.644292
8631,5433408328,902658099,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Code Red (Field-Tested),StatTrak™ Desert Eagle | Code Red (Field-Tested),0,2023-07-25 08:10:06.644292
8632,5035403337,188530170,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Code Red (Minimal Wear),StatTrak™ Desert Eagle | Code Red (Minimal Wear),0,2023-07-25 08:10:06.644292
8633,2965448705,188530170,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Code Red (Well-Worn),StatTrak™ Desert Eagle | Code Red (Well-Worn),0,2023-07-25 08:10:06.644292
8634,520028703,902658099,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Conspiracy (Factory New),StatTrak™ Desert Eagle | Conspiracy (Factory New),0,2023-07-25 08:10:06.644292
8635,5430523880,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Conspiracy (Field-Tested),StatTrak™ Desert Eagle | Conspiracy (Field-Tested),0,2023-07-25 08:10:06.644292
8636,5424760142,188530485,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Conspiracy (Minimal Wear),StatTrak™ Desert Eagle | Conspiracy (Minimal Wear),0,2023-07-25 08:10:06.644292
8637,5433419234,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Corinthian (Factory New),StatTrak™ Desert Eagle | Corinthian (Factory New),0,2023-07-25 08:10:06.644292
8638,5433415104,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Corinthian (Field-Tested),StatTrak™ Desert Eagle | Corinthian (Field-Tested),0,2023-07-25 08:10:06.644292
8639,5226089224,188530937,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Corinthian (Minimal Wear),StatTrak™ Desert Eagle | Corinthian (Minimal Wear),0,2023-07-25 08:10:06.644292
8640,5431979395,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Corinthian (Well-Worn),StatTrak™ Desert Eagle | Corinthian (Well-Worn),0,2023-07-25 08:10:06.644292
8641,527744317,480125921,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Crimson Web (Battle-Scarred),StatTrak™ Desert Eagle | Crimson Web (Battle-Scarred),0,2023-07-25 08:10:06.644292
8642,2694428417,480102534,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Crimson Web (Factory New),StatTrak™ Desert Eagle | Crimson Web (Factory New),0,2023-07-25 08:10:06.644292
8643,5434298036,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Crimson Web (Field-Tested),StatTrak™ Desert Eagle | Crimson Web (Field-Tested),0,2023-07-25 08:10:06.644292
8644,4271670933,902658099,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Crimson Web (Minimal Wear),StatTrak™ Desert Eagle | Crimson Web (Minimal Wear),0,2023-07-25 08:10:06.644292
8645,5424303837,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Crimson Web (Well-Worn),StatTrak™ Desert Eagle | Crimson Web (Well-Worn),0,2023-07-25 08:10:06.644292
8646,1934438102,188548322,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Directive (Battle-Scarred),StatTrak™ Desert Eagle | Directive (Battle-Scarred),0,2023-07-25 08:10:06.644292
8647,5426963214,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Directive (Factory New),StatTrak™ Desert Eagle | Directive (Factory New),0,2023-07-25 08:10:06.644292
8648,5426092306,902658099,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Directive (Field-Tested),StatTrak™ Desert Eagle | Directive (Field-Tested),0,2023-07-25 08:10:06.644292
8649,5434501673,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Directive (Minimal Wear),StatTrak™ Desert Eagle | Directive (Minimal Wear),0,2023-07-25 08:10:06.644292
8650,5423250439,188532461,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Directive (Well-Worn),StatTrak™ Desert Eagle | Directive (Well-Worn),0,2023-07-25 08:10:06.644292
8651,5257159513,188530170,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Golden Koi (Factory New),StatTrak™ Desert Eagle | Golden Koi (Factory New),0,2023-07-25 08:10:06.644292
8652,5403980189,188530329,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Golden Koi (Minimal Wear),StatTrak™ Desert Eagle | Golden Koi (Minimal Wear),0,2023-07-25 08:10:06.644292
8653,5232858378,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Heirloom (Battle-Scarred),StatTrak™ Desert Eagle | Heirloom (Battle-Scarred),0,2023-07-25 08:10:06.644292
8654,5153712416,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Heirloom (Factory New),StatTrak™ Desert Eagle | Heirloom (Factory New),0,2023-07-25 08:10:06.644292
8655,350508938,188530306,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Heirloom (Field-Tested),StatTrak™ Desert Eagle | Heirloom (Field-Tested),0,2023-07-25 08:10:06.644292
8656,5433464507,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Heirloom (Minimal Wear),StatTrak™ Desert Eagle | Heirloom (Minimal Wear),0,2023-07-25 08:10:06.644292
8657,350509917,188532450,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Heirloom (Well-Worn),StatTrak™ Desert Eagle | Heirloom (Well-Worn),0,2023-07-25 08:10:06.644292
8658,311025795,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Hypnotic (Factory New),StatTrak™ Desert Eagle | Hypnotic (Factory New),0,2023-07-25 08:10:06.644292
8659,5429196379,188530248,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Kumicho Dragon (Battle-Scarred),StatTrak™ Desert Eagle | Kumicho Dragon (Battle-Scarred),0,2023-07-25 08:10:06.644292
8660,5423296941,902694187,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Kumicho Dragon (Factory New),StatTrak™ Desert Eagle | Kumicho Dragon (Factory New),0,2023-07-25 08:10:06.644292
8661,2021571348,188530306,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Kumicho Dragon (Field-Tested),StatTrak™ Desert Eagle | Kumicho Dragon (Field-Tested),0,2023-07-25 08:10:06.644292
8662,5433429578,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Kumicho Dragon (Minimal Wear),StatTrak™ Desert Eagle | Kumicho Dragon (Minimal Wear),0,2023-07-25 08:10:06.644292
8663,1563096683,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Kumicho Dragon (Well-Worn),StatTrak™ Desert Eagle | Kumicho Dragon (Well-Worn),0,2023-07-25 08:10:06.644292
8664,3221247997,188548400,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Light Rail (Battle-Scarred),StatTrak™ Desert Eagle | Light Rail (Battle-Scarred),0,2023-07-25 08:10:06.644292
8665,3222224256,902717420,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Light Rail (Factory New),StatTrak™ Desert Eagle | Light Rail (Factory New),0,2023-07-25 08:10:06.644292
8666,4913070114,902965303,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Light Rail (Field-Tested),StatTrak™ Desert Eagle | Light Rail (Field-Tested),0,2023-07-25 08:10:06.644292
8667,5427630870,188530766,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Light Rail (Minimal Wear),StatTrak™ Desert Eagle | Light Rail (Minimal Wear),0,2023-07-25 08:10:06.644292
8668,5433421159,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Light Rail (Well-Worn),StatTrak™ Desert Eagle | Light Rail (Well-Worn),0,2023-07-25 08:10:06.644292
8669,5434804518,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Mecha Industries (Battle-Scarred),StatTrak™ Desert Eagle | Mecha Industries (Battle-Scarred),0,2023-07-25 08:10:06.644292
8670,5434411114,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Mecha Industries (Factory New),StatTrak™ Desert Eagle | Mecha Industries (Factory New),0,2023-07-25 08:10:06.644292
8671,3113380941,188532451,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Mecha Industries (Field-Tested),StatTrak™ Desert Eagle | Mecha Industries (Field-Tested),0,2023-07-25 08:10:06.644292
8672,5433947001,902658099,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Mecha Industries (Minimal Wear),StatTrak™ Desert Eagle | Mecha Industries (Minimal Wear),0,2023-07-25 08:10:06.644292
8673,5378325302,188530170,1,StatTrak™ Classified Pistol,StatTrak™ Desert Eagle | Mecha Industries (Well-Worn),StatTrak™ Desert Eagle | Mecha Industries (Well-Worn),0,2023-07-25 08:10:06.644292
8674,5433788555,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Naga (Battle-Scarred),StatTrak™ Desert Eagle | Naga (Battle-Scarred),0,2023-07-25 08:10:06.644292
8675,5285686026,188531653,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Naga (Factory New),StatTrak™ Desert Eagle | Naga (Factory New),0,2023-07-25 08:10:06.644292
8676,5124169669,902658099,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Naga (Field-Tested),StatTrak™ Desert Eagle | Naga (Field-Tested),0,2023-07-25 08:10:06.644292
8677,5434640913,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Naga (Minimal Wear),StatTrak™ Desert Eagle | Naga (Minimal Wear),0,2023-07-25 08:10:06.644292
8678,5433439914,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Naga (Well-Worn),StatTrak™ Desert Eagle | Naga (Well-Worn),0,2023-07-25 08:10:06.644292
8679,5433874337,188530170,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Ocean Drive (Battle-Scarred),StatTrak™ Desert Eagle | Ocean Drive (Battle-Scarred),0,2023-07-25 08:10:06.644292
8680,4578741722,902744077,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Ocean Drive (Factory New),StatTrak™ Desert Eagle | Ocean Drive (Factory New),0,2023-07-25 08:10:06.644292
8681,5280247186,188530170,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Ocean Drive (Field-Tested),StatTrak™ Desert Eagle | Ocean Drive (Field-Tested),0,2023-07-25 08:10:06.644292
8682,5426106235,188530170,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Ocean Drive (Minimal Wear),StatTrak™ Desert Eagle | Ocean Drive (Minimal Wear),0,2023-07-25 08:10:06.644292
8683,5428735199,188530170,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Ocean Drive (Well-Worn),StatTrak™ Desert Eagle | Ocean Drive (Well-Worn),0,2023-07-25 08:10:06.644292
8684,5015673218,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Oxide Blaze (Battle-Scarred),StatTrak™ Desert Eagle | Oxide Blaze (Battle-Scarred),0,2023-07-25 08:10:06.644292
8685,5426076393,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Oxide Blaze (Factory New),StatTrak™ Desert Eagle | Oxide Blaze (Factory New),0,2023-07-25 08:10:06.644292
8686,4968731830,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Oxide Blaze (Field-Tested),StatTrak™ Desert Eagle | Oxide Blaze (Field-Tested),0,2023-07-25 08:10:06.644292
8687,2220015242,188531625,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Oxide Blaze (Minimal Wear),StatTrak™ Desert Eagle | Oxide Blaze (Minimal Wear),0,2023-07-25 08:10:06.644292
8688,5433426462,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Desert Eagle | Oxide Blaze (Well-Worn),StatTrak™ Desert Eagle | Oxide Blaze (Well-Worn),0,2023-07-25 08:10:06.644292
8689,5432763134,188530170,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Printstream (Battle-Scarred),StatTrak™ Desert Eagle | Printstream (Battle-Scarred),0,2023-07-25 08:10:06.644292
8690,5433476737,902658099,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Printstream (Factory New),StatTrak™ Desert Eagle | Printstream (Factory New),0,2023-07-25 08:10:06.644292
8691,5433428579,188530170,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Printstream (Field-Tested),StatTrak™ Desert Eagle | Printstream (Field-Tested),0,2023-07-25 08:10:06.644292
8692,5433433841,902658099,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Printstream (Minimal Wear),StatTrak™ Desert Eagle | Printstream (Minimal Wear),0,2023-07-25 08:10:06.644292
8693,3955310338,902658099,1,StatTrak™ Covert Pistol,StatTrak™ Desert Eagle | Printstream (Well-Worn),StatTrak™ Desert Eagle | Printstream (Well-Worn),0,2023-07-25 08:10:06.644292
8694,4428763892,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Trigger Discipline (Battle-Scarred),StatTrak™ Desert Eagle | Trigger Discipline (Battle-Scarred),0,2023-07-25 08:10:06.644292
8695,5433425286,902687200,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Trigger Discipline (Factory New),StatTrak™ Desert Eagle | Trigger Discipline (Factory New),0,2023-07-25 08:10:06.644292
8696,5433432794,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Trigger Discipline (Field-Tested),StatTrak™ Desert Eagle | Trigger Discipline (Field-Tested),0,2023-07-25 08:10:06.644292
8697,5431959649,188530170,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Trigger Discipline (Minimal Wear),StatTrak™ Desert Eagle | Trigger Discipline (Minimal Wear),0,2023-07-25 08:10:06.644292
8698,4428807054,902658099,1,StatTrak™ Restricted Pistol,StatTrak™ Desert Eagle | Trigger Discipline (Well-Worn),StatTrak™ Desert Eagle | Trigger Discipline (Well-Worn),0,2023-07-25 08:10:06.644292
8699,5433547398,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Balance (Battle-Scarred),StatTrak™ Dual Berettas | Balance (Battle-Scarred),0,2023-07-25 08:10:06.644292
8700,3608085611,188530398,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Balance (Factory New),StatTrak™ Dual Berettas | Balance (Factory New),0,2023-07-25 08:10:16.466533
8701,5427642392,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Balance (Field-Tested),StatTrak™ Dual Berettas | Balance (Field-Tested),0,2023-07-25 08:10:16.466533
8702,5421928875,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Balance (Minimal Wear),StatTrak™ Dual Berettas | Balance (Minimal Wear),0,2023-07-25 08:10:16.466533
8703,5433434476,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Balance (Well-Worn),StatTrak™ Dual Berettas | Balance (Well-Worn),0,2023-07-25 08:10:16.466533
8704,310829321,188530721,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Black Limba (Battle-Scarred),StatTrak™ Dual Berettas | Black Limba (Battle-Scarred),0,2023-07-25 08:10:16.466533
8705,314454427,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Black Limba (Factory New),StatTrak™ Dual Berettas | Black Limba (Factory New),0,2023-07-25 08:10:16.466533
8706,310776940,188557578,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Black Limba (Field-Tested),StatTrak™ Dual Berettas | Black Limba (Field-Tested),0,2023-07-25 08:10:16.466533
8707,5432360468,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Black Limba (Minimal Wear),StatTrak™ Dual Berettas | Black Limba (Minimal Wear),0,2023-07-25 08:10:16.466533
8708,5433737466,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Black Limba (Well-Worn),StatTrak™ Dual Berettas | Black Limba (Well-Worn),0,2023-07-25 08:10:16.466533
8709,5424773983,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Cartel (Battle-Scarred),StatTrak™ Dual Berettas | Cartel (Battle-Scarred),0,2023-07-25 08:10:16.466533
8710,1560483343,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Cartel (Factory New),StatTrak™ Dual Berettas | Cartel (Factory New),0,2023-07-25 08:10:16.466533
8711,5431968605,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Cartel (Field-Tested),StatTrak™ Dual Berettas | Cartel (Field-Tested),0,2023-07-25 08:10:16.466533
8712,1560440526,188530170,1,StatTrak™ Mil-Spec Grade Pistol,StatTrak™ Dual Berettas | Cartel (Minimal Wear),StatTrak™ Dual Berettas | Cartel (Minimal Wear),0,2023-07-25 08:10:16.466533
